,Branch,CIRCULATION_2019,COMPUTER SESSIONS_2019,VISITORS_2019,AVG COMPUTER SESSIONS PER VISITOR_2019,AVG CIRCULATION PER VISITOR_2019,CIRCULATION_2021,COMPUTER SESSIONS_2021,VISITORS_2021,AVG COMPUTER SESSIONS PER VISITOR_2021,AVG CIRCULATION PER VISITOR_2021,AVG WALKING TIME (MIN),Percent of People with Internet Access,Percent of People without Internet Access,Percent of People with Computers,Percent of People without Computers,Percent of People with Computers and Internet,Percent Population in Labor Force 16+: Employed,Percent Population in Labor Force 16+: Unemployed,"Percent Households: Less Than $10,000","Percent Households: $10,000 to $14,999","Percent Households: $15,000 to $19,999","Percent Households: $20,000 to $24,999","Percent Households: $25,000 to $29,999","Percent Households: $30,000 to $34,999","Percent Households: $35,000 to $39,999","Percent Households: $40,000 to $44,999","Percent Households: $45,000 to $49,999","Percent Households: $50,000 to $59,999","Percent Households: $60,000 to $74,999","Percent Households: $75,000 to $99,999","Percent Households: $100,000 to $124,999","Percent Households: $125,000 to $149,999","Percent Households: $150,000 to $199,999","Percent Households: $200,000 or more",Percent Ages 18-64: Living in Poverty,Percent Ages 18-64: At or Above Poverty Level,Percent Households: With Public Assistance Income,Percent Households: No Public Assistance Income,Percent Owner and Renter Occupied Housing: No Vehicles,Percent Owner and Renter Occupied Housing: 1 Vehicle,Percent Owner and Renter Occupied Housing: 2 Vehicles,Percent Owner and Renter Occupied Housing: 3 Vehicles,Percent Owner and Renter Occupied Housing: 4 Vehicles,Percent Owner and Renter Occupied Housing: 5 or More Vehicles,Percent Renter-Occupied Housing: No Vehicles,Percent Renter-Occupied Housing: 1 Vehicle,Percent Renter-Occupied Housing: 2 Vehicles,Percent Renter-Occupied Housing: 3 Vehicles,Percent Renter-Occupied Housing: 4 Vehicles,Percent Renter-Occupied Housing: 5 or More Vehicles,"Percent Workers 16+: Car, Truck, or Van ",Percent Workers 16+: Drove Alone,Percent Workers 16+: Carpooled,Percent Workers 16+: Public Transportation (Includes Taxi),Percent Workers 16+: Motorcycle,Percent Workers 16+: Bicycle,Percent Workers 16+: Walked,Percent Workers 16+: Other Means,Percent: White Alone,Percent: Black or African American Alone,Percent: American Indian and Alaska Native Alone,Percent: Asian Alone,Percent: Native Hawaiian and Other Pacific Islander Alone,Percent: Some Other Race Alone,Percent: Two or More Races,Percent: under 5 years,Percent: 5 to 9 years,Percent: 10 to 14 years,Percent: 15 to 19 years,Percent: 20 to 24 years,Percent: 25 to 29 years,Percent: 30 to 34 years,Percent: 35 to 39 years,Percent: 50 to 54 years,Percent: 55 to 59 years,Percent: 60 to 64 years,Percent: 65 to 69 years,Percent: 70 to 74 years,Percent: 75 to 79 years,Percent: 80 to 84 years,Percent: 85 years and over,Percent: 25+ Less Than High School,Percent: 25+ High School or More,Percent: 25+ Some College or More,Percent: 25+ Bachelor's Degree or More,Percent: 25+ Master's Degree or More,Percent: 25+ Professional School Degree or More,Percent: 25+ Doctorate Degree
58,Scottsdale,21923.0,10067.0,44514.0,0.2261535696634766,0.4924967425978344,14181.0,5495.0,37432.0,0.1467995298140628,0.3788469758495405,17.69446057880087,0.8928180529773924,0.1071819470226078,0.9302141715845226,0.0697858284154774,0.8503035297973964,0.902481171683253,0.0975188283167471,0.0567799163811449,0.0239492844625366,0.033779347774628,0.026077565159107,0.0400556786532343,0.0404291929603697,0.0214546115894504,0.0399484854602069,0.0358586860309547,0.0868497044498495,0.1040613171373181,0.1826638877482374,0.0994040903580634,0.0879625948397915,0.0875992612033974,0.0331263757917089,0.103401120401042,0.8965988795989579,0.0341553031364468,0.9658446968635532,0.0548580617538957,0.3164151589112725,0.3789522196868222,0.1730919787888137,0.0521000715159236,0.0245825093432719,0.152678055940614,0.420734182903335,0.266548581787688,0.0935106256596873,0.0489969412503256,0.0175316124583498,0.8325634066549167,0.7056964487174475,0.1268669579374692,0.0969547000034681,0.0010856815600185,0.0008380419833064,0.0119713539277378,0.0116648217174047,0.4593073650287055,0.1533241946711551,0.0096951265163186,0.0175001049754769,0.0,0.2295037015462331,0.1306695072621103,0.0584882163555379,0.0706801144655219,0.0987879746808372,0.0816250402521854,0.0671727210077989,0.052444337991541,0.0646071467787089,0.0760998475858809,0.0551814543407301,0.0590570091830246,0.0546605259818495,0.04303623006191,0.025894098827089,0.0136906666503352,0.0131170856256124,0.0154988581059187,0.224606037005814,0.7753939629941857,0.4291376468522941,0.1615046864014576,0.055882897092597,0.0099282331456179,0.0040399951867776
59,Sherman Park,7004.0,11353.0,42228.0,0.2688500520981339,0.1658615136876006,2318.0,3919.0,18837.0,0.2080479906566863,0.1230556882730795,13.195839250895409,0.7737504082044064,0.2262495917955935,0.8172735139154441,0.1827264860845558,0.7148632559187584,0.8396038773481634,0.1603961226518364,0.1346544091739843,0.0957080371966997,0.0861472646996802,0.1010697916050953,0.066439954666945,0.0595880947091921,0.0449731681560243,0.0384886831243909,0.0678774314117295,0.0683610462938895,0.0543463758060066,0.0777646241127089,0.0479241531083152,0.02416951977241,0.006455112443663,0.0260323337192642,0.29065406649361,0.7093459335063899,0.0720816492541146,0.9279183507458852,0.3384074579881191,0.4292382695169591,0.1690462675265239,0.0443232164551271,0.0110779094101778,0.0079068791030926,0.4012520078854656,0.4542247399622673,0.1156876711619215,0.023973705890768,0.0029883022657397,0.0018735728338376,0.6429977705043682,0.5134909707164381,0.12950679978793,0.2597701025495122,0.0,0.0027194117206066,0.0280239790950348,0.0091962177752357,0.1692389883625567,0.6135063737714698,0.0052134736174316,0.0102707280838345,0.0023694160889758,0.1443498620345889,0.0550511580411423,0.0607843311916214,0.0791418593787133,0.0592909929084585,0.072742023787929,0.0710100714443885,0.081184690461304,0.070339659899739,0.0620691228367899,0.0512403485003758,0.0711347199233411,0.0601674814091302,0.0431335954659064,0.0501695788318487,0.0314170758609949,0.0100797766603217,0.0130455528381672,0.2585869596169208,0.7414130403830791,0.3284225102423511,0.095107169268751,0.0285647928795373,0.0064643391077766,0.0026415155247473
60,South Chicago,18699.0,26773.0,83093.0,0.3222052399119059,0.2250370067274018,7696.0,8211.0,31336.0,0.262030890988001,0.2455961194791932,16.175659075448788,0.8486439081674076,0.1513560918325925,0.8614559996234556,0.1385440003765445,0.7875249400683548,0.841619743657266,0.1583802563427339,0.1224171428815194,0.098504091284359,0.0801705844449204,0.0665685896411573,0.0655616645838211,0.0592015840415698,0.0328709400863297,0.0534083557035172,0.0339097774958945,0.0488087248094096,0.0791452329084244,0.1104305585475548,0.0659979746948073,0.0384880682570748,0.0264991330186446,0.0180175776009946,0.2627249110719081,0.7372750889280919,0.0408838483889384,0.9591161516110616,0.3320273494619029,0.3501742382690173,0.2401330127920481,0.0533410522859321,0.0167383201915011,0.0075860269995982,0.4761478241459077,0.3428826805863778,0.1584886960925214,0.0172448858858266,0.0024771053595617,0.0027588079298046,0.6223264470485242,0.5516034550019713,0.070722992046553,0.2654537562706214,0.0,0.0029980269731877,0.0249242578381354,0.0134502984407925,0.2001832554624554,0.6166503362294374,0.0045414528988778,0.0030118203929864,0.0,0.1277443151939453,0.0478688198222972,0.0733743496321603,0.0755306871569458,0.079684782194896,0.0669065339305263,0.0789779348903601,0.0617408632703702,0.0625785160986841,0.0583891974679279,0.0576476930220389,0.0640390608676167,0.048616044733458,0.0516479065895992,0.0456341129216717,0.0319992559601001,0.0169138443494151,0.0220494935899774,0.2220803164309205,0.7779196835690796,0.4728853136965846,0.1905680276697007,0.0761909622978311,0.0086799856271058,0.0044153765263423
61,South Shore,2563.0,2681.0,10690.0,0.2507951356407857,0.239756782039289,11406.0,11613.0,17501.0,0.6635620821667333,0.6517341866179075,14.65960638533448,0.8505664703241602,0.1494335296758397,0.8863087190035648,0.1136912809964351,0.8072793670919082,0.8394234741654095,0.1605765258345906,0.171101406150267,0.0666658483894761,0.0650220097550577,0.0638851624020973,0.0522546572442001,0.0619234927303023,0.0466649642610429,0.0441344854045497,0.0376407579002359,0.0677350784650167,0.1147026341351391,0.0768690628270692,0.0501728093308189,0.0295159889469206,0.0289122000666052,0.0227994419912001,0.2899569823069217,0.710043017693078,0.0290922280877291,0.9709077719122708,0.4098240637255407,0.4250455481014498,0.1248048108011111,0.0349421646668588,0.003555357670126,0.0018280550349134,0.5143733043161376,0.393675984747134,0.0766168124641147,0.0141179508658945,0.0005828836960007,0.0006330639107182,0.5405992202160625,0.4907080505748091,0.0498911696412535,0.3456835537402821,0.0,0.0003606583885636,0.0266788650004469,0.0120250088333974,0.0455114161706388,0.9220476140219184,0.0001551080254587,0.0058702914090656,0.0003456529933312,0.0105423635299114,0.0155275538496755,0.0713099771040585,0.0604838339081873,0.0559368779599087,0.0442791423626216,0.0592793478706529,0.0928802830370044,0.0882877346259825,0.0705904918587409,0.0565396185087968,0.067395880589644,0.072570313974865,0.0539294278481523,0.0366144693026133,0.0221114449355376,0.015364797031146,0.0176169883666607,0.1068966066588119,0.8931033933411879,0.6333352664912272,0.2445693019296792,0.105956937329632,0.0189959108337671,0.0062160441997514
62,Sulzer Regional,369530.0,75723.0,358644.0,0.2111369491752266,1.0303532193484346,281183.0,22938.0,175377.0,0.1307925212542123,1.6033060207438832,13.869330896533182,0.9429745793328912,0.0570254206671089,0.9031398059494176,0.0339008947889788,0.919529038457907,0.9558231601760891,0.0441768398239107,0.0336066691128224,0.017244763663417,0.0129409425961867,0.027404046282713,0.0273511728139254,0.0230013466085823,0.0304909602884886,0.03348080091542,0.0337239585808842,0.0518197142557188,0.0825855044891629,0.1312114394781452,0.1047899885588051,0.0839675128100535,0.1003484939848452,0.2060326855608285,0.0570564280375268,0.9429435719624728,0.0222814045287905,0.9777185954712092,0.2139254260569242,0.5002626559217764,0.249920702887973,0.0281669745022727,0.0063247948815888,0.0013994457494645,0.3297002991032807,0.52118686336531,0.1339998317414659,0.011992711841482,0.0031202939484612,0.0,0.4148957496353313,0.3607974810442061,0.0540982685911249,0.2967850368334803,0.0006187656249421,0.0210886785056208,0.043730574197485,0.0079750515591403,0.76802777906757,0.0265206651052702,0.0016919733651607,0.0667078429075508,0.0015929821317222,0.0552729247938168,0.0801858326289087,0.0667285092845761,0.0602486403136398,0.0457419964662562,0.0290688063987,0.0467017570784902,0.1109368053521907,0.1303593459382385,0.1088667973138615,0.0586912092417589,0.0456087905817399,0.0434038257328608,0.027526684998033,0.0230379886336451,0.0169862528418227,0.0078226867762286,0.0126245855417274,0.0483830302728176,0.9516169697271826,0.8695661479704699,0.7259743000240568,0.3005033439800262,0.0873109554421989,0.0293514721138269
63,Thurgood Marshall,21139.0,28163.0,78209.0,0.3600992213172397,0.2702885857126417,8517.0,10989.0,32164.0,0.3416552667578659,0.264799154334038,16.205231251215483,0.7319748972524037,0.2680251027475961,0.8415296094214968,0.1584703905785031,0.6813778129646451,0.7900721390932813,0.2099278609067186,0.1690554434820577,0.0914811912148434,0.0836000101267572,0.0651809450893472,0.0651543140248399,0.0800107760201215,0.0406934589568126,0.0384409990442182,0.0261766053558211,0.0713738015859526,0.0687468798175101,0.0738712960193894,0.0593345675136171,0.0242180866196946,0.0316101981302899,0.0110514269987261,0.2923683726213048,0.707631627378695,0.054336459448957,0.9456635405510428,0.3533718566572899,0.4391702523345557,0.1475201429968297,0.0469814973942611,0.0104198703809597,0.0025363802361036,0.4891868782120442,0.4251638970778709,0.077383959247289,0.006770585496264,0.0014946799665315,0.0,0.6460503407427169,0.5492357520288806,0.0968145887138361,0.2505777124935308,0.0,0.0024214677528678,0.0059339195355184,0.0224741196114672,0.0177970297046788,0.9359852845531408,0.0018341978071323,0.0044654845268256,0.0,0.0201632292871892,0.0197547741210333,0.0870917855419084,0.0616177334705921,0.0823711974987173,0.0555606943211105,0.0638249267959522,0.071991252580533,0.0604231647558655,0.0553067685629632,0.0544342576899096,0.0671930569874988,0.06019240426715,0.0589059165152351,0.0338339035375496,0.0305606568646896,0.0204189454297624,0.0207617685044641,0.1686302291337783,0.8313697708662218,0.5035822941307412,0.1428007184359006,0.0501199747157792,0.0041018334641587,0.0021349015930128
64,Toman,50027.0,20386.0,88574.0,0.2301578341273963,0.5648045701898977,23670.0,8543.0,19563.0,0.4366917139498032,1.2099371262076368,14.81913754761622,0.7844164640603819,0.215583535939618,0.8283675562769124,0.1716324437230876,0.7373976948588457,0.8988978346656487,0.1011021653343512,0.0634744458170393,0.041354336757209,0.0586546493781605,0.0995603838279153,0.0769174869057425,0.0642811536492169,0.0557158294759595,0.0591251177924616,0.0528874346547694,0.0871740085363709,0.0979892490776947,0.0956768548502454,0.0630596747661701,0.0322706955282766,0.0380760954065704,0.0137825835761964,0.1821343198533445,0.8178656801466555,0.0415762715221442,0.9584237284778556,0.2025748090577555,0.4221245766484974,0.2370411225334239,0.0954820183335985,0.0325006501575652,0.0102768232691591,0.2719258014253692,0.5090036572420408,0.1555660790221146,0.0528079977690156,0.0086969499833706,0.001999514558089,0.7711734600221556,0.6176766925526505,0.153496767469505,0.134108747674461,0.0005563979176487,0.0058042130905614,0.0451821268178636,0.0054960653999803,0.3523915312544737,0.1194184729087819,0.0138203008577985,0.0025923526163961,0.0004419506259616,0.3760298596204269,0.1353055321161605,0.0679910392400648,0.0611224494035172,0.0761528326325321,0.0702391441457947,0.069970536872419,0.0839117527097266,0.0794673206253041,0.07349286703371,0.0539853053436479,0.0512759917032888,0.0529662910135656,0.039219944806133,0.0463190369928282,0.0270591301404797,0.0125654758315075,0.0133455728858288,0.3323824813800952,0.6676175186199047,0.3209170175804897,0.1233063249823973,0.0290376464736177,0.0070638911482339,0.0040039017981717
65,Uptown,90869.0,24818.0,126690.0,0.1958954929355118,0.7172547162364827,67461.0,10636.0,65259.0,0.1629813512312478,1.033742472302671,12.37206557001262,0.9021662158936944,0.0723088919933501,0.9318859483822308,0.0412693613605954,0.8854158661286184,0.9585022291517958,0.041497770848204,0.0763040091385158,0.0464779823039114,0.0322537617433427,0.0268950855190239,0.027954124257693,0.0370513059474011,0.0240269669222801,0.0372662464152357,0.0316283714035223,0.0687026445805277,0.1048451842170875,0.1129903929194685,0.0913291589399585,0.0690882480429449,0.0929614139329382,0.1202251037161476,0.1360191796030352,0.8639808203969651,0.039090452671996,0.9609095473280044,0.4040750547039312,0.4677507954700088,0.1150590491584935,0.0105180988596949,0.0020793632920132,0.0005176385158582,0.5224818164464111,0.3946694826346997,0.0762514705314365,0.006232902231786,0.0003643281556665,0.0,0.3088404778746136,0.2762106102087432,0.0326298676658702,0.4209249153585919,0.0001240418425019,0.0198851356328163,0.0443171385894909,0.0069151396024417,0.6745264910441724,0.1440581887043593,0.0032222506937993,0.0968749115846076,0.0001223926309322,0.0273321230986688,0.0538636422434599,0.0514289585072082,0.0330443811130908,0.0229695618267254,0.0261031717722515,0.1078312591406082,0.1594157700565277,0.1394523078323835,0.0913766028812938,0.0578736236382027,0.0437626346175279,0.0432290750593307,0.0249494620959463,0.0349863178319955,0.017136710675627,0.0124014497978234,0.0150739623185609,0.0634884672280533,0.9365115327719468,0.8483480097612662,0.678653915271925,0.269231716670702,0.0674024804702459,0.0162324901440457
66,Vodak-East Side,30031.0,12337.0,60487.0,0.2039611817415312,0.4964868484137087,18626.0,6663.0,33568.0,0.1984926120114394,0.5548736892278361,15.584611778902447,0.802181262516555,0.197818737483445,0.8811112701107439,0.1188887298892562,0.7628253590744507,0.8391805380722495,0.1608194619277504,0.1021148217645598,0.0717957248749511,0.0557200625961774,0.0646676209402356,0.0382704163648358,0.0432051810230278,0.048382503528858,0.0416110103391618,0.048470703540882,0.0749950896976612,0.1045361845426781,0.1120155252580903,0.1136879468895887,0.0304304400350682,0.0337152135756152,0.0163815550286077,0.1913401018709245,0.8086598981290755,0.0601908519413418,0.9398091480586585,0.2172365572180632,0.4407099668899768,0.2464267849571985,0.076923863683882,0.0148578572833283,0.003844969967551,0.4029148007068325,0.3955251058723401,0.1435241257904713,0.0360977954791369,0.01668089756008,0.0052572745911389,0.7011457474317879,0.6237440283704438,0.0774017190613441,0.2303338869596746,0.0,0.0002490772146841,0.0117918141278368,0.0084990760744587,0.0123583376496075,0.9701459991325776,0.0006119392771237,0.0036361249477199,0.0,0.0025581037319701,0.010689495261001,0.0508421157422702,0.056669669539536,0.0692075235639882,0.0599426438757882,0.0571059223312648,0.0795243023479691,0.0664659143611748,0.0618748547528205,0.0820308701414338,0.0797060347172944,0.064290773462714,0.0435026874330272,0.0410171550079213,0.0318108817029394,0.0224560387452527,0.0247882810678857,0.1359308459328454,0.8640691540671545,0.6169694895686638,0.2230393160999788,0.0745512628080743,0.0108163715975227,0.0062303719576959
67,Walker,15678.0,5404.0,32753.0,0.1649925197691814,0.4786737092785393,10541.0,2816.0,12055.0,0.2335960182496889,0.8744089589381999,18.806466930807925,0.8755605142699573,0.1244394857300426,0.9155426300884228,0.0844573699115772,0.8443909971269048,0.9095649840323736,0.0904350159676265,0.0593114749555292,0.0352353086128026,0.0224967378793601,0.0455914112271099,0.0548585268914482,0.0212276818723263,0.0581565912554856,0.0289781799621267,0.0264921410996655,0.0855933198797434,0.0951340875550569,0.1266347321376639,0.1126318950729323,0.0692613731018181,0.0637111510031188,0.0946853874938112,0.0990411293242065,0.9009588706757936,0.0306316924591305,0.9693683075408696,0.1124068149141001,0.4265071959040951,0.3425108495170862,0.0797808198725868,0.0312674014671302,0.0075269183250012,0.2585062810281204,0.515544015782254,0.2032718725489498,0.0124309063057301,0.0102469243349454,0.0,0.7750038339895999,0.6990667100069345,0.0759371239826655,0.1166053511466256,0.0002338232837646,0.0007313957176653,0.0111582766493323,0.0061116951315703,0.4476424879366998,0.4486977051815208,0.0019499945158412,0.0088839301679476,0.0020437163376646,0.0364397523812145,0.054342413479111,0.053195274696305,0.0607438781558998,0.0615375584432608,0.059405713114234,0.0551895650591047,0.0591095731914198,0.0621251287835275,0.0663566756303757,0.0555213386721906,0.0934330480292395,0.0941350880589374,0.0514879309402391,0.0410226961540743,0.0196409977193723,0.0246851604252281,0.0242545567562371,0.0905555410348732,0.9094444589651268,0.6922545535874264,0.3615622435918631,0.1596379681385892,0.0319622887846763,0.0129537048553433
68,West Belmont,65853.0,14739.0,62243.0,0.2367977121925357,1.0579984897900163,35555.0,5227.0,30693.0,0.1702994168051347,1.1584074544684455,14.062661440850713,0.851175974561494,0.1488240254385057,0.8969531422268098,0.1030468577731899,0.8174847397863642,0.9404936707940966,0.0595063292059031,0.0510556687378755,0.025989326988112,0.0504670120340894,0.0571649442963501,0.0370128692718055,0.0611020142351075,0.0409396542103348,0.0295211755853682,0.0213005406431357,0.0631705744363846,0.0884986801840352,0.1563396220668933,0.1074167579753953,0.0602176672519887,0.1007990552147772,0.0490044368683453,0.1116868447619724,0.8883131552380275,0.0201074881892406,0.9798925118107592,0.08182837584208,0.3794214684934744,0.3567185539961081,0.1285499364113606,0.0304961848097868,0.0229854804471896,0.1365947039668151,0.4994125899102697,0.3097949769500778,0.0427682851805229,0.0100102080437365,0.0014192359485775,0.7911527610572492,0.6865340545578458,0.1046187064994032,0.1071290282259024,0.0,0.0058927936901543,0.0130790456804185,0.0169629385494511,0.5697708771355444,0.0387695584366759,0.0073168874964255,0.0347294983680726,0.0005168129324209,0.2531671751186255,0.0957291905122349,0.0522594481138669,0.0513804572461559,0.0712761558826174,0.0698830440764009,0.0628271204568792,0.0718930726921026,0.0773591345917227,0.0657394985424119,0.0804667902829533,0.0704899766535779,0.0717364585985314,0.0457988965809727,0.0282710493987997,0.0187048360747073,0.0122610366537697,0.0132416645795265,0.195627305781062,0.8043726942189381,0.5028365829673429,0.203814229895262,0.0684011506822701,0.01984670053255,0.0084708285009541
69,West Chicago Avenue,8812.0,21372.0,73704.0,0.2899706935851514,0.119559318354499,2684.0,6019.0,8954.0,0.6722135358498995,0.2997542997542997,12.754787613650336,0.8192769243432844,0.1807230756567155,0.8716237668766803,0.1283762331233195,0.745243132235632,0.8812081762099722,0.1187918237900277,0.1193287231965254,0.0707637124601553,0.0795994090447315,0.0864035779223659,0.0760672453423905,0.0393678931118727,0.0600913531008806,0.0559947526528548,0.0434825233840283,0.0726817164774618,0.0802751759951425,0.0843525412669592,0.043305921795531,0.0360632949833835,0.0316459203376211,0.0205762389280943,0.2281915151898933,0.7718084848101068,0.0588703297763541,0.9411296702236458,0.2972260246500939,0.3909887249769729,0.2058297287138435,0.0829033354625908,0.0186455332903945,0.0044066529061039,0.4210487484004412,0.4033344484770582,0.1365287132136411,0.0326273569096546,0.0056969115015843,0.0007638214976203,0.7006599048685109,0.55515791757199,0.1455019872965209,0.2238282856369961,0.0,0.0003830767813119,0.0141446468387268,0.0059736711060267,0.0949094803034573,0.7284299920685874,0.007371029176648,0.0054785412663075,2.5423692347898915e-05,0.0904618541491771,0.0733236793434747,0.0683167772809793,0.0632537706044318,0.0710833503905725,0.0776503265642119,0.0694174109617909,0.0653136054194918,0.0682071339793879,0.0672100319968177,0.0497502270172694,0.054827048772169,0.054595370616816,0.0562381110166357,0.0326049084925783,0.0165775088578237,0.0123220762880422,0.0229316187043863,0.2051644833984722,0.7948355166015281,0.4303139891344276,0.1005114471638047,0.0433015966861572,0.0088852750499121,0.0032974080775466
70,West Englewood,13534.0,22055.0,69243.0,0.3185159510708664,0.1954565804485652,3896.0,5998.0,28905.0,0.2075073516692613,0.1347863691402871,15.739352393690638,0.7235748560118389,0.2764251439881611,0.7722131728898256,0.2277868271101743,0.6567849155651799,0.7696051830245381,0.2303948169754617,0.1418950911707686,0.0761390539464752,0.0956662447720815,0.1365177065398085,0.079006439786269,0.0636844170710651,0.062144790008207,0.038328937719815,0.0349445047530087,0.0638498942267301,0.0636262064246857,0.0654949960762793,0.0273836264859217,0.0238131649454307,0.0160123012880392,0.0114926247854132,0.2906420598686299,0.7093579401313701,0.0719694761377728,0.9280305238622272,0.3646879773187328,0.4180268314967189,0.1536290226758955,0.0489897633727984,0.0096601893255519,0.0050062158103022,0.4902982566439492,0.395391499208979,0.0968717351562479,0.0140503411445653,0.0031639955109292,0.0002241723353292,0.6559986797363346,0.5570984680635771,0.0989002116727573,0.2759967676237586,0.0007029228874955,0.0,0.0116350299116314,0.0043535481723611,0.0890711356772596,0.7718017007289134,0.0065178175304053,0.0016511868064827,0.0,0.0921956344898841,0.0387625247670545,0.0691038289614445,0.062448977136437,0.0566074365225847,0.0579941245866668,0.0646843676264774,0.0707082304829002,0.0647728958351578,0.0479387064960037,0.0535007290122938,0.0800005041849354,0.0582946718366797,0.0400579447129835,0.0631699003807299,0.0564249543749783,0.0298862435642229,0.0156056889268998,0.2080006983425376,0.7919993016574624,0.3551654424073011,0.0903317527964847,0.0268713813597883,0.0019494358469706,0.0008790602255565
71,West Lawn,36382.0,14210.0,64959.0,0.2187533675087362,0.5600763558552317,7022.0,2382.0,6719.0,0.3545170412263729,1.04509599642804,14.973094117202317,0.8357202007322604,0.1642797992677396,0.8515742875250025,0.1484257124749974,0.8004694564331173,0.8970626710916814,0.1029373289083188,0.0455738161674761,0.0195885705956634,0.0380138902993312,0.100759184899177,0.0739810151207173,0.055757374475564,0.0366584696505462,0.042548827636234,0.0394793180027705,0.0710946751056755,0.0838373037847812,0.1300438465771126,0.0894295544422888,0.0624188113557983,0.0643510912681543,0.0464642506187083,0.1200061097509355,0.8799938902490644,0.0242613683022207,0.9757386316977792,0.1330617850163659,0.340692894903432,0.3309100271860439,0.1362204634854697,0.0540044777540064,0.0051103516546817,0.2804687633088541,0.3920774464571303,0.2347194412380746,0.0903796412614736,0.0011444079971583,0.0012102997373089,0.8069122984747048,0.6374515838767589,0.1694607145979458,0.1298028786978053,0.0,0.0020271720402367,0.0189245934140287,0.0063322186533871,0.5134815112547798,0.0187629389861552,0.0179909308599907,0.008741222185846,0.0020194900264151,0.2926477848757097,0.146356121811103,0.0794111129338566,0.0636350988438158,0.0860493435683439,0.0831806996016726,0.0662737723523318,0.0778437741490356,0.0637635573550596,0.0668347639417203,0.0532316136807878,0.0499471562299781,0.0399078027978454,0.0328292009705162,0.0319069945036538,0.0359372437807982,0.00968618849977,0.0107023325098188,0.2443282912347145,0.7556717087652853,0.3699324278222557,0.1545821448468329,0.0456267989315814,0.0087816857753069,0.0032935917244997
72,West Loop,59405.0,5765.0,83969.0,0.0686562898212435,0.7074634686610535,45506.0,3179.0,36393.0,0.0873519632896436,1.2504052977220894,11.938743562304596,0.8727239579055251,0.0206778243849431,0.875106267393044,0.0129958088664449,0.9191622888332034,0.9684586712848696,0.0315413287151303,0.0471253269579743,0.0147383606875516,0.0114124066105211,0.0079843066464056,0.0134130895029368,0.0254641838266855,0.0080949886239328,0.0076024086732839,0.0149474880326195,0.0218082451719055,0.0517800837129624,0.1211481335026228,0.1113251379027466,0.0769266592456388,0.17736214380195,0.2888670371002615,0.0764877501197027,0.9235122498802972,0.0043040626531343,0.9956959373468656,0.3192099306183754,0.5549489049790772,0.118056074977578,0.0037703627505209,0.0029295039172169,0.0010852227572311,0.4368130309252291,0.4986628392176246,0.0628795426348871,0.0007986576340574,0.0006078121924613,0.0002381173957402,0.2791169953516679,0.2598750953116236,0.0192419000400442,0.188952491093238,2.8276921730978582e-05,0.0220818219780024,0.2916410571621317,0.0069910411180469,0.6720573739184244,0.0621868668010737,0.0001432114778188,0.1944130157400435,3.6536389415857325e-05,0.0152764208857966,0.0558865747874271,0.0526541513897547,0.025708489466434,0.0146323407468731,0.0282875152721686,0.0487014514928106,0.1952727526769173,0.212228443999331,0.1484944782176428,0.0412299388626347,0.0313394493616539,0.024440726548132,0.0158730975521835,0.0081747914504715,0.0100703493989235,0.0021990348070315,0.0026750702837868,0.0164119138627958,0.9835880861372044,0.9489695267235146,0.8699026186162935,0.4114262092990459,0.1497511470718337,0.0521664628401583
73,West Pullman,17823.0,26144.0,87708.0,0.2980799927030602,0.2032083732384731,7361.0,9520.0,15932.0,0.5975395430579965,0.4620261109716294,19.417139367255576,0.8309459915309537,0.1690540084690462,0.8895251195385949,0.110474880461405,0.8076255895586636,0.8225015306185509,0.1774984693814489,0.1000950227857555,0.0500176766922024,0.0392335008252895,0.0462552533723294,0.0719714648013568,0.064423138500452,0.0478012529662466,0.0374183057091514,0.0406362246818713,0.062108487485469,0.0920635349328214,0.1231999735255946,0.084443907640674,0.0827455297186798,0.03268239403467,0.024904332327435,0.1829452629847825,0.8170547370152174,0.0346356134255687,0.9653643865744312,0.1645296874034872,0.4542093681548555,0.251620710626536,0.0856044209743738,0.0375491413983221,0.0064866714424249,0.2957900872770435,0.5007293154859254,0.1580962798328523,0.0250502930199688,0.0203340243842097,0.0,0.7592384326355549,0.6639569909929813,0.0952814416425733,0.1571084434041515,0.0,6.611119001033335e-05,0.02031082009023,0.010112053991441,0.0798396902127335,0.8570420537120332,0.0001905363464189,0.0002240260143474,0.0,0.0308312322391414,0.031872461475325,0.0617655280699929,0.0613020031827085,0.0771728397839697,0.0700721751340418,0.0736319974474254,0.0750763646445432,0.0546593184091527,0.0535843356856593,0.0616935430060591,0.0617988969346258,0.0601139963164312,0.0475536183840229,0.0381327027557794,0.0308818198986123,0.0248960460758304,0.020253410906661,0.1202849972305703,0.8797150027694297,0.5856344664860811,0.1922367902163259,0.0822182172938313,0.0114010939941088,0.0049587878617235
