,Branch,CIRCULATION_2019,COMPUTER SESSIONS_2019,VISITORS_2019,AVG COMPUTER SESSIONS PER VISITOR_2019,AVG CIRCULATION PER VISITOR_2019,CIRCULATION_2021,COMPUTER SESSIONS_2021,VISITORS_2021,AVG COMPUTER SESSIONS PER VISITOR_2021,AVG CIRCULATION PER VISITOR_2021,AVG CYCLING TIME (MIN),Percent of People with Internet Access,Percent of People without Internet Access,Percent of People with Computers,Percent of People without Computers,Percent of People with Computers and Internet,Percent Population in Labor Force 16+: Employed,Percent Population in Labor Force 16+: Unemployed,"Percent Households: Less Than $10,000","Percent Households: $10,000 to $14,999","Percent Households: $15,000 to $19,999","Percent Households: $20,000 to $24,999","Percent Households: $25,000 to $29,999","Percent Households: $30,000 to $34,999","Percent Households: $35,000 to $39,999","Percent Households: $40,000 to $44,999","Percent Households: $45,000 to $49,999","Percent Households: $50,000 to $59,999","Percent Households: $60,000 to $74,999","Percent Households: $75,000 to $99,999","Percent Households: $100,000 to $124,999","Percent Households: $125,000 to $149,999","Percent Households: $150,000 to $199,999","Percent Households: $200,000 or more",Percent Ages 18-64: Living in Poverty,Percent Ages 18-64: At or Above Poverty Level,Percent Households: With Public Assistance Income,Percent Households: No Public Assistance Income,Percent Owner and Renter Occupied Housing: No Vehicles,Percent Owner and Renter Occupied Housing: 1 Vehicle,Percent Owner and Renter Occupied Housing: 2 Vehicles,Percent Owner and Renter Occupied Housing: 3 Vehicles,Percent Owner and Renter Occupied Housing: 4 Vehicles,Percent Owner and Renter Occupied Housing: 5 or More Vehicles,Percent Renter-Occupied Housing: No Vehicles,Percent Renter-Occupied Housing: 1 Vehicle,Percent Renter-Occupied Housing: 2 Vehicles,Percent Renter-Occupied Housing: 3 Vehicles,Percent Renter-Occupied Housing: 4 Vehicles,Percent Renter-Occupied Housing: 5 or More Vehicles,"Percent Workers 16+: Car, Truck, or Van ",Percent Workers 16+: Drove Alone,Percent Workers 16+: Carpooled,Percent Workers 16+: Public Transportation (Includes Taxi),Percent Workers 16+: Motorcycle,Percent Workers 16+: Bicycle,Percent Workers 16+: Walked,Percent Workers 16+: Other Means,Percent: White Alone,Percent: Black or African American Alone,Percent: American Indian and Alaska Native Alone,Percent: Asian Alone,Percent: Native Hawaiian and Other Pacific Islander Alone,Percent: Some Other Race Alone,Percent: Two or More Races,Percent: under 5 years,Percent: 5 to 9 years,Percent: 10 to 14 years,Percent: 15 to 19 years,Percent: 20 to 24 years,Percent: 25 to 29 years,Percent: 30 to 34 years,Percent: 35 to 39 years,Percent: 50 to 54 years,Percent: 55 to 59 years,Percent: 60 to 64 years,Percent: 65 to 69 years,Percent: 70 to 74 years,Percent: 75 to 79 years,Percent: 80 to 84 years,Percent: 85 years and over,Percent: 25+ Less Than High School,Percent: 25+ High School or More,Percent: 25+ Some College or More,Percent: 25+ Bachelor's Degree or More,Percent: 25+ Master's Degree or More,Percent: 25+ Professional School Degree or More,Percent: 25+ Doctorate Degree
42,Logan Square,131945.0,20522.0,150530.0,0.1363316282468611,0.8765362386235301,105294.0,11483.0,92688.0,0.1238887450371137,1.1360046607975145,3.21259301648466,0.9099890336147184,0.0900109663852819,0.8894836447160833,0.0632794579660501,0.8776138665565243,0.9557511967870476,0.0442488032129524,0.0472133962921294,0.0314536824422209,0.0264886511076795,0.0327108270082446,0.030784096615032,0.0327730824163896,0.0225643473317013,0.0253013452728372,0.0276044583736492,0.0717201515406932,0.1025122927480597,0.1368871128017515,0.105258097521638,0.0727605658800529,0.1012906622942719,0.1326772303536479,0.0986426930946794,0.9013573069053208,0.0359963773222487,0.9640036226777512,0.2123266229599582,0.511757779144897,0.218337333493268,0.0459627695703876,0.0089533271676831,0.002662167663806,0.2980830859043343,0.5144601426942466,0.1505516980227341,0.0307178220341971,0.0047630006035713,0.0014242507409162,0.4538583011090597,0.3989813507799699,0.0548769503290897,0.3027464650554706,0.0009654264028989,0.0294202805028242,0.0303654195622056,0.0081288562091104,0.6459482656542564,0.055663613718268,0.0065186612403583,0.0482348691321173,0.0005986044498913,0.1010094137399368,0.1420265720651712,0.0591068446806257,0.044543015431975,0.0446943899661311,0.0359248582966423,0.0713264681634743,0.1528781183119427,0.1496067588513087,0.1070246709895448,0.0478836949232363,0.0424228279789433,0.0366739901614471,0.0291861190099582,0.019158719048242,0.0119531973734018,0.0083489867360865,0.0127826195451815,0.1018409641970322,0.8981590358029674,0.7080374502673812,0.5358834983434666,0.1970019586475282,0.0542874964610807,0.0158589857413994
43,Lozano,42111.0,22750.0,123368.0,0.1844076259645937,0.3413445950327475,25108.0,9937.0,55729.0,0.1783093183082416,0.4505374221679915,4.71395108660319,0.8871336216802027,0.0946238220389137,0.9238322307632916,0.0761677692367083,0.8557540188839158,0.9309567173519878,0.069043282648012,0.0689327959495861,0.0591911916763767,0.0444103686961987,0.0576172255292601,0.0346548937438106,0.0476112305762277,0.0468097212212551,0.0386136805491347,0.0180314496614242,0.0655183407683662,0.1018744892267041,0.1465060867195763,0.0911234797161987,0.0548670011579685,0.0666324118123492,0.0576056329955617,0.1359933126680268,0.8640066873319732,0.0373747758912079,0.962625224108792,0.27055544350685,0.4703275995651076,0.2042331661728169,0.0439616443001931,0.006143584774702,0.0047785616803301,0.3477796828790531,0.4672067517207284,0.1541015001405739,0.0206167612084028,0.003408533625657,0.0068867704255846,0.5384753430286231,0.440925563098712,0.0975497799299108,0.2625189503800523,8.82024334814176e-05,0.0426330571896326,0.053634716525215,0.0109705070085542,0.4219086394664995,0.1103467140893893,0.012489738601788,0.0840622670659106,7.979410657030052e-05,0.2470564819658828,0.1240563647039591,0.0503902132638712,0.0539197026426881,0.0540485617528562,0.0575441353419622,0.0848021554289576,0.1194973814724226,0.1236028460771209,0.0875784589303678,0.0552634186587081,0.0464499002399352,0.0456756656571253,0.0450346330827188,0.0258952682530983,0.0168379466054479,0.0092361438577562,0.009676980208239,0.2240255112000413,0.7759744887999586,0.5758389281848345,0.3793553725096601,0.1508442968659563,0.0350820018194285,0.0205310089261416
44,Manning,22218.0,20940.0,84158.0,0.2488177000404001,0.2640034221345564,1868.0,1242.0,9836.0,0.126270841805612,0.1899145994306628,5.3563241788892215,0.8349151899697895,0.1650848100302103,0.893568165127273,0.1064318348727268,0.7878172200724596,0.8812728733444456,0.1187271266555544,0.18397368386095,0.0918377261378939,0.0405839482578397,0.0386871653901243,0.0411026497801512,0.0377565779919595,0.0206676718860051,0.0317711011824897,0.0158449077326179,0.0564901684677659,0.0868299310284759,0.0855122023542941,0.0694110300599761,0.0539408306123215,0.0575412296313156,0.0880491756258182,0.2539912436898222,0.7460087563101776,0.0631813184325962,0.9368186815674036,0.3696989226824596,0.4215238626911221,0.1771414545329927,0.0277629552172225,0.0014688874006109,0.0024039174755919,0.4990769746501601,0.3795511327563863,0.1116811765153519,0.0096907160781014,0.0,0.0,0.4995953173145658,0.4513900122755785,0.0482053050389873,0.2980051719972284,0.0005867348419089,0.0189737350058441,0.0633196384201843,0.0073413565896272,0.2685047019132797,0.5625016019217315,0.001224076973802,0.0555943914167186,0.0,0.0573445140382206,0.0548307137362473,0.0590971989616736,0.0548342254744278,0.0663957783005457,0.0580665932463861,0.091371616124758,0.1084550477279309,0.0938815969697831,0.0832271595407287,0.0538832120620132,0.0688346694438674,0.044662702222754,0.0481179292783682,0.0196883502973266,0.0159720299782536,0.009755333894691,0.003683846239566,0.1160273729921753,0.8839726270078248,0.6621032899610912,0.3958491977056221,0.1602820121740376,0.0529389418081647,0.0189176065689325
45,Mayfair,46902.0,8712.0,47147.0,0.1847837614270261,0.994803486966297,29232.0,3779.0,21794.0,0.1733963476186106,1.3412865926401762,4.511307631327354,0.8939514118556813,0.1060485881443186,0.8086990440832623,0.062497098317736,0.865552440308618,0.9393422107283996,0.0606577892716004,0.0279002833567431,0.0275057375609858,0.0291265769954363,0.0476617546237169,0.0358019713775086,0.0477409674224909,0.0328356369842274,0.0325618216387718,0.0288629617236931,0.0503848315411116,0.0927476397637643,0.1328319754419213,0.1072423019061174,0.0839339782364799,0.0897999740116881,0.133061587415342,0.0877996268247675,0.9122003731752324,0.0307016046281313,0.9692983953718688,0.1239918578775586,0.4170420661564062,0.3459149522721498,0.0810487396872178,0.026264261582089,0.0057381224245782,0.233907633959604,0.4681153331559576,0.2567367559747096,0.0348960164913944,0.0029417601143192,0.0034025003040148,0.6313393887448332,0.5375396840324351,0.0937997047123979,0.2045781956372143,0.0018301337182397,0.0099904582066307,0.0299336639780301,0.0113516511194104,0.5698191314570931,0.0297561121889624,0.0114890150336229,0.1592213625791847,6.239568767299067e-05,0.1224084212210002,0.1072435618324634,0.0598156499276195,0.06594682685968,0.0550732116934896,0.0543603357589448,0.0476728978314081,0.0670536455576726,0.0871768368326939,0.0852378590767708,0.0677122837342688,0.0518694942988019,0.0677758482043098,0.0610210159768781,0.0488399343623931,0.0230910252084812,0.0122012095858375,0.0118202263440917,0.1447244902795789,0.855275509720421,0.63812663776667,0.4278110572415477,0.1564259894651765,0.0400307626875765,0.0140034332308961
46,McKinley Park,57882.0,10673.0,99246.0,0.1075408580698466,0.5832174596457288,32919.0,4520.0,43135.0,0.1047872956995479,0.763162165295004,5.2240691199157485,0.9012527049125492,0.0987472950874508,0.94412767174221,0.05587232825779,0.8614298629926281,0.9098763440019904,0.0901236559980095,0.0656258840151225,0.0447511639070621,0.0407715577903972,0.0359984128375382,0.0525884797622215,0.0520479158910297,0.0545082733306056,0.0364700400066822,0.0502500516895378,0.0862971630670758,0.0824674938936365,0.132895346777048,0.0803977273227579,0.0777633956515409,0.0730850503088767,0.0340820437488663,0.1393158422419439,0.860684157758056,0.0337164389629337,0.9662835610370664,0.1548520147655061,0.43141768782814,0.3214173797745368,0.0686445670460457,0.0198176630995767,0.0038506874861946,0.2590886129081908,0.5165543287827319,0.1940091796240772,0.0210384091033756,0.0093094695816239,0.0,0.6434593617267873,0.4896298709513804,0.1538294907754068,0.2212718696480225,0.000770005645096,0.0119978032012338,0.0254940848065994,0.0046697656230108,0.3588899675556077,0.0906718942898432,0.0131572298765851,0.2114799847069777,0.0006831182861297,0.2506732111420812,0.0744445941427749,0.0440670823369094,0.0497212781736973,0.0705504547558495,0.0571510455538366,0.0874681754053352,0.1082577100186841,0.0835224322786706,0.065803175276271,0.0728604997743137,0.0641413536276665,0.054858490127707,0.0357876633192853,0.0233163378215099,0.0184231103678312,0.0063022374662431,0.0100257830592318,0.259403071458134,0.7405969285418659,0.4379674600045106,0.2400109595357644,0.0952928974859739,0.0277875672042587,0.0105584550031437
47,Merlo,14636.0,1919.0,19633.0,0.0977435949676565,0.7454795497376866,96136.0,8866.0,86207.0,0.1028454765854281,1.115176261788486,4.68013691982826,0.9530117569077236,0.0429687476261041,0.8001836882620014,0.0225338062604953,0.9202085416361472,0.9591058676173612,0.0408941323826389,0.0539831613508207,0.0287854920922644,0.0175774269510128,0.0192572902381626,0.0177255347445368,0.0305599594826282,0.0224752774094345,0.0410257568191374,0.0267372787727629,0.0772519732140502,0.0906571815702446,0.1507349313600398,0.0919015766481021,0.0788217876712198,0.0881640053204222,0.1643413663551598,0.0883007969455873,0.9116992030544128,0.0164243739259662,0.9835756260740338,0.4582903230871001,0.4372443117500576,0.0901883631868466,0.0116106805153336,0.0009702615889901,0.0016960598716718,0.5601248976735276,0.3785436184408083,0.0538952686173178,0.0054776115811852,0.0,0.0019586036871608,0.2592191899093544,0.2317817289841842,0.0274374609251701,0.4469485717095858,0.0,0.025715023418513,0.0554198098261234,0.0100665103795316,0.8166448950847006,0.0434766323917464,0.0009475833150513,0.0698976986667264,0.0012131036154923,0.0189535280953731,0.0488665588309093,0.0468251218344091,0.023108021590141,0.0153162725342655,0.0136946258638851,0.1278384948273087,0.2431186622504355,0.143081252643863,0.0842447090179148,0.0477585569141708,0.0303447989949439,0.0418617824609874,0.0302707304208099,0.0241064244672865,0.0166091980088386,0.0116824922286756,0.01402852878031,0.0164532923694793,0.9835467076305204,0.942970310306448,0.8461303120804329,0.3579729467992223,0.1328912362304108,0.0355198575156549
48,Mount Greenwood,57050.0,9366.0,51275.0,0.1826621160409556,1.1126279863481228,39068.0,4412.0,18372.0,0.2401480513825386,2.12649684302199,5.596977057689236,0.8631588221107674,0.1368411778892324,0.8960148232139278,0.103985176786072,0.8259633737944476,0.9411251575072695,0.0588748424927303,0.0566223274290585,0.0248483815044377,0.0255824149820323,0.0354496997413139,0.0305238919140777,0.0268378366434167,0.0312827110706104,0.0430035891936856,0.0320392107105937,0.0690478968320394,0.0826585061384233,0.1309810108742946,0.1208030007372626,0.0889344509096043,0.1056910324630513,0.0956940388560967,0.070369160009333,0.929630839990667,0.0167184759081667,0.9832815240918332,0.0726502111315115,0.3710758190986604,0.388256037427993,0.1195175281054387,0.0295050945389424,0.0189953096974535,0.140207742057148,0.5922953171641913,0.2197886840450933,0.040120112489589,0.0024336287304092,0.0051545155135688,0.8521674529800646,0.7989919802973785,0.0531754726826859,0.0628145011400287,1.2804456133867247e-05,0.0054251613589499,0.0149792908385428,0.0062409267277516,0.7884259997410592,0.0960679364370837,0.0016801424516947,0.0214766654296975,0.0,0.0326723185013253,0.0596769374391391,0.0709199454252748,0.0700072055132558,0.0754534209621606,0.0615341230033375,0.0498047003138688,0.0507016054767518,0.0615062770139303,0.0745008224840882,0.0630200819438321,0.0713105597143996,0.0608930662820341,0.0610787385985635,0.0427628717409567,0.0235132968410926,0.0173960394591695,0.0224702092679112,0.0716835068115317,0.9283164931884684,0.6879790162573446,0.3509872888259522,0.1317347847224816,0.0217725087261722,0.0076033738678768
49,Near North,102226.0,16813.0,130156.0,0.1291757583207843,0.7854113525308092,87488.0,7677.0,75732.0,0.101370622722231,1.15523160619025,4.093734792396627,0.8038175537640116,0.0523190791120873,0.964215383024492,0.0333605006739774,0.8878512482898163,0.9699449561297544,0.0300550438702454,0.0608693795444801,0.0278853899026342,0.0224291955329272,0.0143769444456539,0.0179035610614099,0.0157899290673995,0.0184926840754482,0.0229333096337837,0.0225393995089978,0.0396201125830952,0.0590703316672678,0.1205766498825922,0.0859562505763331,0.0694463057978245,0.1155837517124214,0.2865268050077299,0.0890059923346631,0.9109940076653368,0.0131468330171007,0.9868531669828992,0.3879493804312568,0.4912953401422834,0.1045680302466751,0.0120850899588772,0.0033894219041552,0.000712737316752,0.5307335855924902,0.4114543909487634,0.0558599751788354,0.0019285753625073,0.0,2.3472917403372292e-05,0.2704855508184998,0.2394991453245186,0.030986405493981,0.319265680911957,0.0009757841733104,0.024737404637209,0.1648047395534792,0.0214983903188296,0.7483803277161125,0.0978042417158939,0.0017395746035803,0.0931855571756961,0.0001254051869287,0.0188426432887951,0.0399222503129929,0.036802502404867,0.0280498283855725,0.0273540592504648,0.0296116465932591,0.0709127983022373,0.2059087077381997,0.1417072884378151,0.0852668521853597,0.0519726394485625,0.0508757257432419,0.0477601689609687,0.044166211802982,0.0387943863870079,0.0201800839364568,0.0095342320423224,0.0119828301481522,0.0259745151478723,0.9740254848521276,0.925930970195888,0.8170669897267301,0.38265723577473,0.1575214952880077,0.0326466869375827
50,North Austin,12466.0,16971.0,41957.0,0.4044855447243606,0.2971137116571728,6584.0,5692.0,16817.0,0.3384670274127371,0.3915085924956888,8.170897494955799,0.8373110634271532,0.1626889365728466,0.772860361340285,0.1037004250539854,0.7869071126445635,0.915554102399529,0.0844458976004711,0.0700901454560076,0.0461243263329441,0.0613573367090213,0.0485899770558486,0.0522357758486702,0.0414483188114111,0.0440367065698164,0.0538706735685135,0.0471372366906808,0.0766359646480037,0.0893217686655166,0.1193022882526218,0.0645352611765302,0.0715464629858795,0.0519394433043365,0.0618283139241966,0.1564562916619062,0.8435437083380937,0.0497933987686107,0.9502066012313892,0.169834287929915,0.3713888005145776,0.3167727258689425,0.0985481774114914,0.0333205653404058,0.0101354429346672,0.284028362666856,0.4860989722211892,0.1812064254984947,0.0386134574122415,0.0078576176171494,0.0021951645840691,0.7040209816906597,0.6235365819088857,0.0804843997817739,0.1766469743603809,0.0,0.0015718047251195,0.0273581999872017,0.0106944470397553,0.2441801987349977,0.5038704227841516,0.0008404060590513,0.0085585772583877,0.0003559711761169,0.172101112916796,0.0700933110704985,0.0643782514100119,0.0691647990756587,0.0728329130761265,0.0757004966806253,0.0810584769172638,0.0620970329901959,0.0605921024992256,0.0675936652724293,0.0596061502312787,0.0506406763520266,0.0650333668341412,0.0476633445819998,0.0419808980165918,0.0231306418539701,0.012141353526378,0.0135889359971484,0.2034598920096325,0.7965401079903676,0.5120877265691534,0.2093254341350177,0.1080685579970631,0.0332525615513304,0.0102782847684154
51,North Pulaski,27230.0,12519.0,47718.0,0.2623538287438702,0.5706442013495956,11211.0,4596.0,24593.0,0.1868824462245354,0.455861423982434,4.214512395223525,0.8275826643123746,0.1724173356876253,0.9014792436568576,0.0985207563431421,0.7868760380559389,0.9209151340437588,0.079084865956241,0.0812434361046019,0.0503747720359919,0.0476429299296561,0.0526921373410708,0.0781212374540693,0.0450921407010202,0.0486160216815373,0.0525187166992119,0.0413187606151004,0.0577867761079502,0.1075441155113151,0.1220106793282057,0.086024279933584,0.047492250746659,0.0480352185355741,0.0334865272744509,0.1699007818539393,0.8300992181460607,0.0437466524178466,0.9562533475821534,0.1757119831498594,0.4168054467900193,0.2691202321690378,0.0936607372376169,0.0370397068172702,0.0076618938361959,0.2443735519777103,0.46653473563172,0.2215282808558783,0.0537189128113515,0.013342224393331,0.0005022943300084,0.6756022435752703,0.5797224466206362,0.0958797969546341,0.202617099970756,0.0014156318145177,0.0155881647228635,0.0327132829609742,0.0167485722900134,0.3844237040342133,0.170674687713698,0.0050301874282796,0.019324391880821,0.0002581513937467,0.2882177529320873,0.1320711246171537,0.0621677206026566,0.0722389906518888,0.0857034315529098,0.0807354192853312,0.0719481468869831,0.0752545321872902,0.0759832620331207,0.0782944915500648,0.0522197779063838,0.0621875842981556,0.0530346288379681,0.0374125652457789,0.0251063464283785,0.0154140058345667,0.0090594371694479,0.0097615520763124,0.2793075752438459,0.720692424756154,0.4153259054062572,0.1829594884815276,0.065356352368181,0.0101823087370281,0.003930733559936
52,Northtown,106790.0,21755.0,104233.0,0.2087150902305412,1.0245315782909443,110226.0,14793.0,89529.0,0.1652313775424722,1.2311764902992326,4.6389084114584005,0.8896136341948296,0.1103863658051703,0.9383721021918576,0.0616278978081423,0.8448483692696933,0.9264421997751304,0.0735578002248695,0.0552193042554256,0.0345941750469162,0.0383465263571323,0.0417404675359584,0.0365265664677348,0.0412162561627472,0.0355143245462948,0.0419345784939086,0.0370634932928604,0.0862462611291872,0.0925164413094051,0.1384059881746704,0.0833307944694575,0.0710401251205754,0.0701704945720556,0.0961342030656691,0.1263671833038057,0.8736328166961943,0.046199340901391,0.9538006590986086,0.1311364342675112,0.4285854055348713,0.3151194261150704,0.0987856298375971,0.0206028034933776,0.005770300751572,0.2212047347910677,0.4860029393058645,0.2337831921026006,0.0545992414890357,0.0019612882533245,0.0024486040581067,0.7134052318712696,0.5936671303645769,0.1197381015066926,0.1357693704846748,0.0008205589464838,0.0104876087160044,0.0397788029681154,0.0109283569499659,0.5252320286044561,0.1157651768721781,0.0048205833921195,0.2049361187623569,2.8583762310266297e-05,0.0650911169733289,0.0841263916332499,0.0702510536288296,0.0711889218122601,0.0726688270329749,0.069701352025553,0.0469860443153007,0.0645534648321008,0.0715867171725125,0.0656936692618568,0.0556380252855683,0.0628371035922594,0.0643595506972761,0.0491248649848169,0.0360642714096496,0.0277881095377756,0.0158259446308966,0.0216043632004923,0.1325648054403747,0.8674351945596253,0.6838543980233751,0.4541865491098114,0.1683463635733926,0.0471690070801504,0.0191829120161883
53,Oriole Park,65208.0,7202.0,81829.0,0.088012807195493,0.796881301250168,56191.0,5912.0,49780.0,0.1187625552430695,1.128786661309763,5.132897744980328,0.8800084146891288,0.119991585310871,0.9151442948757188,0.0848557051242812,0.8555151411799111,0.9527934830434344,0.0472065169565654,0.0328232726769897,0.0272591059853944,0.0252118925758188,0.0438860410624439,0.0442971977288504,0.0286682957617441,0.0307423330790633,0.0262588879960995,0.0252849966777941,0.0827958935139034,0.0861592512512768,0.1428350479633819,0.1128877904213408,0.0767430794213772,0.1084157300452901,0.1057311838392303,0.0589676256530394,0.9410323743469606,0.0217240132699032,0.9782759867300966,0.0638838152596321,0.4123219812948065,0.3680621090252531,0.1067092924471345,0.035619671208273,0.0134031307649004,0.0802708569566514,0.5960768701819116,0.2342139509698219,0.0548124818849272,0.0101958086685979,0.0244300313380896,0.7972295815438479,0.7290207042690133,0.0682088772748344,0.0946740303766211,0.0006412738524151,0.0007686998001229,0.0130221543074022,0.0080745368717538,0.8074867024003932,0.0251707307322881,0.0014422834208169,0.0870665422939618,0.0,0.0272860216815681,0.0515477194709715,0.0649211013439753,0.0524537884574284,0.0546722325280791,0.0456745435574065,0.0420645974122569,0.0581379379164108,0.0896633986382434,0.068484084431797,0.0606239381285952,0.0762733462929904,0.0612327077799879,0.0625782100476722,0.0427491826957645,0.0304011036040345,0.0221357065901744,0.0253198367221656,0.0883697810883738,0.911630218911626,0.6847212948103502,0.413732813483586,0.1494515448919987,0.0284481606686541,0.0082001293995988
54,Portage-Cragin,52633.0,11994.0,54801.0,0.2188646192587726,0.9604386781263116,41154.0,9558.0,34976.0,0.2732731015553522,1.176635407136322,5.79188915408249,0.8542285037609673,0.1457714962390328,0.9111288515004096,0.0888711484995905,0.8089295707645282,0.948324863182031,0.051675136817969,0.0510442425821096,0.0399176385578772,0.0487553164860892,0.0416475772198069,0.0499137457700691,0.0511097888375338,0.0416839913391792,0.0506857510273511,0.0342739014503293,0.0588080949375362,0.1036990171723798,0.1369597590999858,0.0947457413839997,0.0698693215949113,0.0662446261131571,0.0606414864276834,0.1162680356105888,0.883731964389411,0.0377628941347351,0.9622371058652648,0.1386782804906914,0.3923668408100555,0.3178779047854246,0.0917125192879243,0.041078643161401,0.0182858114645029,0.2130208643154074,0.4380073358491479,0.267352828424323,0.0602133113419934,0.01387641406926,0.0075292459998679,0.7302925848037355,0.6247337170605763,0.105558867743159,0.1702532529454198,0.0007164247344035,0.005115677159646,0.0208773876969697,0.0101899910654262,0.5078929808530334,0.0294867846669471,0.0089152245750284,0.0325414725579448,0.0004101299186596,0.2883034832274242,0.1324499242009618,0.0648543360018822,0.0627551342044617,0.0694813878203628,0.0698659952124007,0.0692058922100094,0.0688156901071021,0.0789275478358133,0.0771094387604912,0.0598285412596592,0.0649086787885835,0.0633355190595277,0.037676470190816,0.0296519391931209,0.0178739838434085,0.0128119176681168,0.0130638243780168,0.2413000344686744,0.7586999655313257,0.4631000513370524,0.2231436385611468,0.0697158807622579,0.0145904310671826,0.0045387353209114
55,Pullman,12506.0,15090.0,49370.0,0.3056512051853352,0.2533117277699007,3952.0,6442.0,25026.0,0.2574122912171341,0.1579157676016942,9.775590398423248,0.7560579714143578,0.243942028585642,0.8491497141670469,0.1508502858329529,0.7114639112941381,0.7836926118623048,0.2163073881376953,0.1767366022770977,0.0739041064866773,0.0576710939827557,0.0507956002221322,0.0689733176480589,0.0490216447133952,0.098696407711964,0.035147019597768,0.0420440824047441,0.0540344731018748,0.0747528215969993,0.0907180416785249,0.0530607500521583,0.0335124877441847,0.0272645811294683,0.0136669696521948,0.2701840880871203,0.7298159119128796,0.045277856114849,0.9547221438851508,0.3355163269249849,0.4221112236172039,0.1357933654428738,0.0704232206076109,0.0348246244278791,0.0013312389794469,0.4536197529841579,0.4167559057154889,0.0947483156963953,0.0135980704568177,0.0198953041499631,0.0013826509971767,0.6726943340860505,0.5068539239927116,0.1658404100933388,0.2168837531865344,0.0,0.0010209416459144,0.0203039072778152,0.0128668035231865,0.1041947734650344,0.825863422948949,0.0013371741094996,0.0009171064450293,0.0,0.0449507765971751,0.0227367464343122,0.0595705851795072,0.0731247765894759,0.0730916524166453,0.0589280304285243,0.0590157438000919,0.0930467876013852,0.0685791675703411,0.0703387413304632,0.0703789176063679,0.061978856043501,0.0609674287105496,0.046637513770532,0.0374324176549038,0.0247695197908926,0.0223766153345213,0.0130499225032205,0.1867602174738169,0.813239782526183,0.5330601006025558,0.1893918717680235,0.0719766799409315,0.0171960380439703,0.0096416098302909
56,Roden,72925.0,7840.0,70882.0,0.1106063598656922,1.0288225501537769,49569.0,3651.0,39766.0,0.0918121007896192,1.2465171251823166,5.594583696422316,0.8851727765175469,0.1148272234824532,0.9109870321851176,0.0890129678148825,0.8622919774804383,0.9583901704126008,0.0416098295873989,0.0429080190783258,0.0184049697897478,0.0407145030180444,0.0253102764820197,0.0276833187452787,0.02464980098051,0.0306835229052827,0.0269850099343143,0.014949950209607,0.0469531289052618,0.0751328804645446,0.1236041058898212,0.1219773817405827,0.093421834311411,0.1220132319109936,0.1646080656342532,0.0490181250575084,0.9509818749424916,0.0225918569968833,0.9774081430031166,0.0905911985940043,0.3442237134457459,0.4111730630789847,0.1228750599006039,0.0254740667114288,0.0056628982692319,0.2416156292179169,0.4725130874245237,0.2381103758882958,0.0413395532891668,0.0062532426176235,0.0001681115624729,0.7683331296928718,0.7061551139659125,0.0621780157269592,0.0941434969151606,0.0042189194185755,0.0007840206989171,0.0180464613409883,0.0037122081967299,0.8375726591448331,0.0133617459671758,0.0037754160661721,0.0556250136546341,0.0,0.0340546929816713,0.055610472185513,0.0667119344414279,0.0696469031435019,0.0573097945064775,0.052959860578625,0.0376340318594824,0.0567371545693101,0.059897220200503,0.0753478304922818,0.0737652472073892,0.0709355908357903,0.0672175632316317,0.0520587917154596,0.0386784585270148,0.0317833472358041,0.025461992164218,0.0395681198061488,0.0604540037702911,0.9395459962297088,0.7174421605783791,0.4878854271319423,0.1883619801237692,0.0472688710181445,0.0161981345739346
57,Rogers Park,112965.0,35512.0,152062.0,0.2335363207112888,0.742887769462456,74911.0,12227.0,75695.0,0.1615298236343219,0.9896426448246252,5.108956564641287,0.8990483060622712,0.1009516939377287,0.944496463613392,0.0555035363866078,0.8523047125566471,0.949556497675919,0.0504435023240811,0.0797431085978278,0.0568030825048887,0.0391290874440514,0.0407921552771453,0.0480797905375172,0.0566190773106378,0.0419764964211669,0.0494155182318869,0.0408197317703084,0.0761912426600104,0.0924369454463709,0.137219414132711,0.0722786575506303,0.0459225463116133,0.0644568087157049,0.0581163370875272,0.1657863970414559,0.8342136029585442,0.0427005954869755,0.9572994045130242,0.3274072429405985,0.4772921821825471,0.1676534793206862,0.0245327001800202,0.0023337795554233,0.0007806158207242,0.4263984104377385,0.4425015481186885,0.1219854673888365,0.0082613642543656,0.0006307426553283,0.0002224671450423,0.4654385860979501,0.4101462652212824,0.0552923208766676,0.3125491214481537,0.0001225789397895,0.0277798092550555,0.0487276711276969,0.0049195805502697,0.4928270493886674,0.2569218635467352,0.0039779616069267,0.0757613564001765,0.0001684328422155,0.0887056475616358,0.0816376886536423,0.0663933836014397,0.0514472425161265,0.0425394633463418,0.0563011796345378,0.0788859519082253,0.0897233910544115,0.0976498030717681,0.0783335361070895,0.0637008981151171,0.0630657714485859,0.0577330915909626,0.0393682004370186,0.0315931134133773,0.0151285415994674,0.0125871223489416,0.0086391871468077,0.1107731928882544,0.8892268071117455,0.7116792896883547,0.4927694923916637,0.217054975209843,0.0572284870843334,0.0273650649681269
