,Branch,Percent of People with Internet Access,Percent of People without Internet Access,Percent of People with Computers,Percent of People without Computers,Percent of People with Computers and Internet,Percent Population in Labor Force 16+: Employed,Percent Population in Labor Force 16+: Unemployed,"Percent Households: Less Than $10,000","Percent Households: $10,000 to $14,999","Percent Households: $15,000 to $19,999","Percent Households: $20,000 to $24,999","Percent Households: $25,000 to $29,999","Percent Households: $30,000 to $34,999","Percent Households: $35,000 to $39,999","Percent Households: $40,000 to $44,999","Percent Households: $45,000 to $49,999","Percent Households: $50,000 to $59,999","Percent Households: $60,000 to $74,999","Percent Households: $75,000 to $99,999","Percent Households: $100,000 to $124,999","Percent Households: $125,000 to $149,999","Percent Households: $150,000 to $199,999","Percent Households: $200,000 or more",Percent Ages 18-64: Living in Poverty,Percent Ages 18-64: At or Above Poverty Level,Percent Households: With Public Assistance Income,Percent Households: No Public Assistance Income,Percent Owner and Renter Occupied Housing: No Vehicles,Percent Owner and Renter Occupied Housing: 1 Vehicle,Percent Owner and Renter Occupied Housing: 2 Vehicles,Percent Owner and Renter Occupied Housing: 3 Vehicles,Percent Owner and Renter Occupied Housing: 4 Vehicles,Percent Owner and Renter Occupied Housing: 5 or More Vehicles,Percent Renter-Occupied Housing: No Vehicles,Percent Renter-Occupied Housing: 1 Vehicle,Percent Renter-Occupied Housing: 2 Vehicles,Percent Renter-Occupied Housing: 3 Vehicles,Percent Renter-Occupied Housing: 4 Vehicles,Percent Renter-Occupied Housing: 5 or More Vehicles,"Percent Workers 16+: Car, Truck, or Van ",Percent Workers 16+: Drove Alone,Percent Workers 16+: Carpooled,Percent Workers 16+: Public Transportation (Includes Taxi),Percent Workers 16+: Motorcycle,Percent Workers 16+: Bicycle,Percent Workers 16+: Walked,Percent Workers 16+: Other Means,Percent: White Alone,Percent: Black or African American Alone,Percent: American Indian and Alaska Native Alone,Percent: Asian Alone,Percent: Native Hawaiian and Other Pacific Islander Alone,Percent: Some Other Race Alone,Percent: Two or More Races,Percent: under 5 years,Percent: 5 to 9 years,Percent: 10 to 14 years,Percent: 15 to 19 years,Percent: 20 to 24 years,Percent: 25 to 29 years,Percent: 30 to 34 years,Percent: 35 to 39 years,Percent: 50 to 54 years,Percent: 55 to 59 years,Percent: 60 to 64 years,Percent: 65 to 69 years,Percent: 70 to 74 years,Percent: 75 to 79 years,Percent: 80 to 84 years,Percent: 85 years and over,Percent: 25+ Less Than High School,Percent: 25+ High School or More,Percent: 25+ Some College or More,Percent: 25+ Bachelor's Degree or More,Percent: 25+ Master's Degree or More,Percent: 25+ Professional School Degree or More,Percent: 25+ Doctorate Degree,Average Cycling Time (Min)
61,Sherman Park,0.7721693559869836,0.22783064401301645,0.8153738729554705,0.18462612704452946,0.7112534751384307,0.837181578373071,0.16281842162692908,0.14192432530923807,0.09235481366433067,0.0840869879612747,0.09839372112903867,0.06456599085150094,0.06438000240274239,0.041011130656996464,0.04170813217756491,0.06433080493701115,0.06920858870216409,0.05559725160312153,0.0785835761458482,0.04703496848681888,0.02458737892443871,0.00711588349056105,0.025116443557348947,0.2916145397213922,0.7083854602786077,0.07193253964766348,0.9280674603523366,0.33509206503057154,0.42895846860211767,0.17308572849144985,0.04324076106370363,0.011380446341623315,0.008242530470533808,0.4001398042619031,0.45126495944341033,0.1197116309223599,0.023226878435412907,0.0037045194791566157,0.001952207457757264,0.6431742698412297,0.514384998652217,0.1287892711890127,0.25647867822522125,0.0,0.0027600449361242932,0.031862664557040114,0.011207482684732827,0.18270809484466555,0.5881316794234117,0.005458507487039594,0.011541699412633435,0.002204446204218781,0.14689580077007536,0.0630597718579553,0.0642118214047165,0.08046300411397171,0.058899091824053264,0.07096945861200568,0.07207575231620225,0.08091733498273368,0.06838749754356602,0.060704322547375136,0.05362197305603678,0.0700140022652256,0.058964344325878784,0.04346391340936246,0.049637308310197824,0.031369237915748666,0.01047168306361301,0.012470388505494196,0.2625511839074261,0.7374488160925734,0.32454501714052986,0.09601555555434997,0.029613802306626,0.0064170577474893225,0.002811295727970746,4.47077087169004
62,South Chicago,0.85100906855816,0.14899093144183984,0.868354854207296,0.13164514579270403,0.7951926991465076,0.8509526500446157,0.14904734995538416,0.11511928899362825,0.08994275003979647,0.0743452121890145,0.06557756491145214,0.06259490055418042,0.058188892392160685,0.03332183900289054,0.05495735670541019,0.03520704330646225,0.05281024703007656,0.08300997548264546,0.11754251816521791,0.0706957977477046,0.04091817335211904,0.026340648969574693,0.019427791157665655,0.2417989332046177,0.7582010667953821,0.0403461892525788,0.9596538107474212,0.3118948128709767,0.35742576579809104,0.2469193909597222,0.05692874238600804,0.018406922245592212,0.008424365739609635,0.4576791549957539,0.3483689190787072,0.16620059355800695,0.020610345204894572,0.003636340947142375,0.003504646215494755,0.6409409447427913,0.5671343540805442,0.07380659066224705,0.2511092909673788,0.0,0.0024608140816782427,0.022875971111604113,0.013028550871693509,0.2257448105281048,0.5770881384392624,0.006220966467057348,0.0034467193990252304,0.0,0.13653231569378713,0.0509670494727628,0.07165100025433283,0.07514595219979792,0.07935432426321722,0.06832717186949139,0.07801652978954154,0.06325305370889948,0.06317830153288012,0.059407627001379845,0.05782977102818327,0.06431388976843419,0.0491099244882818,0.05203442013313582,0.044868026666080904,0.030046194761560084,0.016444379014685876,0.02127814835760861,0.2207628808299006,0.7792371191700995,0.47252293347201085,0.19166167071691517,0.07416106908312041,0.008898238614296233,0.004668795066525693,6.6733782938928
63,South Shore,0.8478857769846643,0.1521142230153359,0.8844929141831358,0.11550708581686422,0.8047140978075593,0.8435567361262365,0.15644326387376342,0.16926091848586675,0.06814941958153,0.06407716884737744,0.06128375979652665,0.050806093982115504,0.061496568278972645,0.046462730522751,0.043085035802681644,0.03871543603851852,0.06673921675377179,0.11668418036087051,0.07830249155246878,0.05277192231360452,0.0320257929121927,0.027380585291351272,0.022758679479399756,0.2840725740284289,0.7159274259715711,0.03141977619178155,0.9685802238082185,0.4068836530418016,0.4247740145496682,0.12682951096504266,0.03524482032227593,0.004310943504952949,0.001957057616258587,0.5168757994081641,0.3881907731524793,0.07811589235314953,0.015021592947282378,0.0007838457756850477,0.0010120963632396724,0.5428587730788957,0.49342765888855294,0.049431114190342726,0.3407078341389983,0.0,0.0007822749288416029,0.02814049899361719,0.01319915575901352,0.0492326445170407,0.9161877500730482,0.0002900213444677577,0.006513780733961461,0.0003148732123627554,0.011068733806105369,0.016392196313013575,0.06827746743445941,0.060862142095450183,0.055821997749575,0.04508194182361347,0.059348199726451126,0.09305969874833883,0.08717677258878402,0.06831665768042783,0.05832186710107855,0.06895013118989633,0.07287908203099111,0.05362530051056807,0.03722319521942205,0.022520403907153298,0.015916032667308785,0.017528134675483708,0.10875315942208301,0.8912468405779171,0.6350217022160949,0.24866722777603864,0.10821588738434976,0.020783075094347302,0.00713821357053523,5.899670045357948
64,Sulzer Regional,0.9425822258717553,0.057417774128244496,0.9063590777884754,0.03433189191104821,0.9186438217671395,0.9555636281029368,0.04443637189706331,0.03318779079593006,0.01724508710784816,0.013293405834191703,0.027191251802472224,0.02686454323128931,0.02324100447824863,0.0299470074848157,0.03278463858372601,0.03198172442693705,0.05158819040810306,0.08436602017413224,0.13171446248751748,0.10564154736122414,0.08445210313495632,0.10140763545676577,0.20509358723184148,0.05747947695355199,0.9425205230464478,0.02208609215774404,0.977913907842256,0.2106767752417084,0.5007779910634836,0.25221167770425834,0.0282392984004741,0.006534619569876159,0.0015596380201991816,0.3241952600682771,0.5208423204315102,0.13735531716749586,0.013541270204536743,0.004045218442852652,2.0613685327186237e-05,0.4196498988769066,0.36470917330171165,0.05494072557519494,0.2945005244255652,0.000542551776668746,0.021188987673313862,0.0431194438323295,0.007882031171192105,0.7653251822530069,0.026155923303439292,0.0016070135906906648,0.06682440244673597,0.0013896803793641962,0.05669023104035844,0.0820075669864042,0.0674600990839654,0.060226440432203626,0.045424797077896664,0.02932402469469028,0.0468973235406115,0.11001488777615855,0.13022056549299538,0.1081574215980263,0.05830382972748165,0.04621533932059817,0.04347668871213573,0.02803828999147163,0.023235259636895603,0.017130232467811132,0.007964080942701521,0.012557393588508702,0.05081443687907064,0.9491855631209296,0.8647359842909179,0.7202915640726583,0.2988934862941586,0.08669233224558352,0.028893076623286527,4.822318126360968
65,Thurgood Marshall,0.7349459934487071,0.26505400655129263,0.8437457778028764,0.15625422219712318,0.6855888765791613,0.7927275454935894,0.20727245450641085,0.16678505377501038,0.08949810701099324,0.08330158549689444,0.06353765625108786,0.06451398057942476,0.0789244076709754,0.041240100574753046,0.03918110826149556,0.027184416220722707,0.07054627578275054,0.07053501717935755,0.07419964710986977,0.06075416930367243,0.023871093531388457,0.03253578147737516,0.01339159977422783,0.2858128653627312,0.7141871346372688,0.054560100250081046,0.9454398997499187,0.34661872283261147,0.4418042515568111,0.1490925250886062,0.04879301850824979,0.011219972798877969,0.002471509214843033,0.4855918244969864,0.42780864204404,0.07904946294424671,0.0062295727234966515,0.0013204977912302403,0.0,0.6509224849907722,0.555752849711798,0.09516963527897405,0.24569293597415928,0.0,0.0024685850392021603,0.005917433010317668,0.020888150544782783,0.019498146015842866,0.93337307988196,0.0018078230094457776,0.004307606503682234,0.0,0.020704785940285516,0.020308558648783413,0.08627959022683983,0.060940142072012975,0.083278515107965,0.056083425973398666,0.06605374117026047,0.07086325853963063,0.05982393171853585,0.05459605609052479,0.05543345076927949,0.0667333319587394,0.05992173654707135,0.05853911100954824,0.03417745202652705,0.031117544780071636,0.020215305351110706,0.020142407016208834,0.16760947511719018,0.83239052488281,0.505789798130176,0.1436689659367916,0.05015052262213778,0.004048460726052831,0.002234975984662695,5.5174672818091
66,Toman,0.7945639494631979,0.205436050536802,0.8392909193650921,0.16070908063490777,0.7533983649016944,0.9034030606394009,0.0965969393605989,0.06228373642775877,0.04398166383863236,0.05426776313906739,0.09194521647369826,0.07407823708611358,0.06583464271177174,0.05177928297797105,0.056055102177431634,0.04837050368267191,0.0872175464076769,0.10037545156727688,0.09792777931117358,0.06702563286391543,0.045094538414701034,0.03776188336936216,0.01600101955077671,0.1720292350647351,0.8279707649352647,0.03565699712990814,0.9643430028700918,0.18979641957061336,0.41146369249949344,0.2477283473666999,0.10185807567770287,0.03780701437629656,0.011346450509193818,0.27156879363044456,0.5087060205316067,0.15015693306503416,0.0562545900354102,0.011659966381671698,0.0016536963558324612,0.7759361760005329,0.637825623489212,0.13811055251132068,0.13365754327243343,0.0005263759995990836,0.004579696637837395,0.03826593330512876,0.005076070536301744,0.35409339169341025,0.13725906266073504,0.011567830676431754,0.004029014750233871,0.0004463177632469963,0.3608566906644245,0.13174769179151744,0.0647477326257477,0.06421191155063444,0.07917033333799928,0.07345746148135766,0.06729651048010696,0.07777296309852615,0.07424589826029884,0.07445417069122842,0.053404189919811614,0.05331975391101001,0.05311989784079146,0.04096125025263185,0.04312782481763957,0.025940169162988944,0.011929224307430052,0.013994782515059527,0.30730357995081214,0.6926964200491877,0.34823830714201115,0.1253238506752063,0.032308452799100384,0.008539196981268817,0.004786754745847491,6.449806134247727
67,Uptown,0.908078086454804,0.06849803789566568,0.9234406698269677,0.03876718873315514,0.8912886362596565,0.956807862312312,0.043192137687688155,0.07214214790013956,0.04299668735118197,0.03105942437578632,0.025543549438730162,0.026704289923827524,0.03569338225589637,0.02337239911507348,0.038082543997480414,0.03447730221002947,0.06904126942404361,0.10401543279803833,0.11602255265689505,0.09061288906009932,0.07072780051487905,0.09374889428474387,0.12575943469315504,0.12934024682022846,0.8706597531797715,0.03537121393645551,0.9646287860635446,0.39484690553947327,0.4749692434359339,0.11542001408404545,0.01070089821922103,0.0031124919219152436,0.0009504467994111879,0.5148240895162195,0.40177805408111356,0.07607714373949925,0.006634930470509955,0.0006857821926577918,0.0,0.3118490907325347,0.27862481498797237,0.033224275744562264,0.4198869488254023,0.00017121403848617328,0.020635225769513155,0.04486918633173982,0.006383121053302212,0.6902597297543736,0.1339367893163431,0.0034463986955546966,0.093572443638908,0.00010718844097751028,0.026352515731604017,0.05232493442223891,0.05160762751181953,0.031756327659896194,0.022744697922395363,0.02489667693893586,0.10745482215905953,0.16189225146902306,0.14056869148737336,0.09184817988137779,0.058984605002094244,0.04368734907053528,0.043793510444495275,0.026179191159677987,0.0340622652543425,0.016756495102230633,0.012625244123231912,0.013987506092618672,0.05787803667991928,0.9421219633200808,0.8583067441354096,0.6954087413430922,0.2784709090099864,0.07249461543721825,0.01743030223030685,4.593848170831458
68,Vodak-East Side,0.8213736533034002,0.1786263466965998,0.8913986764212656,0.10860132357873445,0.7679467889435206,0.8471838977667288,0.15281610223327116,0.09826202823630617,0.06711583213813647,0.0502697984517022,0.06395701764822374,0.03693127855959,0.04324213314851709,0.04688185528627769,0.042341989623058615,0.044531765830324206,0.07554921794968653,0.10383514381113731,0.11473730311343022,0.12761511634251438,0.03446636431341949,0.0335978108265125,0.01666534472116259,0.18255796860999043,0.8174420313900096,0.05010785996439335,0.9498921400356066,0.20245119314056448,0.4472798177766128,0.2631425802255019,0.07135622028044065,0.012216849614409189,0.0035533389624707707,0.3601500764614507,0.4292274077971174,0.16093307437447288,0.03294249814299487,0.013050214601024962,0.00369672862293929,0.7071791084588777,0.6335414523875013,0.0736376560713765,0.22317656103379663,0.0,0.00020678737838356683,0.013464907301203028,0.00656632445036535,0.015450382480909203,0.9664993641129073,0.0005353192380924077,0.0032748892392989565,0.0,0.0030059590994674953,0.01123408582932438,0.047750247950600275,0.052430950464266456,0.06559825687818048,0.05881916202623231,0.06000864194820825,0.07690586491951995,0.06802233649273731,0.06327084163873503,0.08750632391210991,0.07758042506876367,0.06326543447504719,0.04524060855644541,0.04171995981787541,0.03126309741586778,0.022779356862421978,0.02847435395562272,0.1274631831875171,0.8725368168124832,0.6234473959042026,0.23416252662176426,0.0840696521291844,0.011231082616345563,0.007004851864899072,6.120202205238411
69,Walker,0.8781748349509223,0.12182516504907757,0.9175667286013116,0.08243327139868847,0.8479699791377411,0.9117035839699822,0.08829641603001784,0.057969709975221315,0.03438041301255053,0.0226591745104309,0.04441550001303443,0.05350718653084166,0.021222200377347036,0.057812748260089725,0.02849047863321533,0.0261826768881981,0.08479363825093224,0.09344957907644695,0.1277615274018531,0.1133426862584636,0.07018241549031551,0.06603452173592357,0.09779554358513551,0.0968832470545712,0.9031167529454287,0.030528850794357038,0.9694711492056433,0.10988662252936267,0.4229915494295655,0.3473177267946459,0.08127690345705739,0.030817388223711602,0.007709809565656785,0.25752961346616704,0.5155605063116178,0.20393916445996732,0.012927571232393442,0.010043144529854171,0.0,0.7727780369740128,0.6976139237915777,0.07516411318243489,0.11776097265984281,0.00023174951414953356,0.0007510879214273513,0.01162960276641338,0.0061802698597575164,0.4608344487303962,0.4365004294651944,0.0019636831475069584,0.00881393001823812,0.0020302473474836714,0.03617708720447015,0.05368017408671053,0.052995237144045824,0.0607916377995437,0.06273994543412775,0.0594958796459379,0.05481297741913999,0.05814088661692069,0.06133937150033968,0.06609638013067262,0.05642212408699415,0.0936067831515515,0.09366700633861794,0.05175323408546031,0.04159460154381635,0.01978793574661783,0.0242603038078169,0.023676828869003616,0.08820885391649244,0.9117911460835076,0.6969482066834013,0.3689390921828275,0.16369385132736794,0.03340357028973988,0.013182796927235974,5.8167952378300445
70,Water Works,0.8746210767245823,0.02186087063559639,0.8875083049681307,0.02055344230312743,0.8991266331757499,0.9729815790532398,0.027018420946760026,0.06550955307432353,0.02140906369566245,0.015360309141754208,0.02016532870246442,0.016038525347713085,0.018023138582465605,0.01877450831528878,0.01560601210564823,0.015787523983160034,0.03718262105532826,0.06997081303266568,0.12339049378875507,0.10564578869327997,0.06775512577768608,0.11342148826557283,0.2759597064382312,0.10090736726595866,0.8990926327340413,0.008899946975214915,0.9911000530247851,0.47493263090558313,0.4354063335937063,0.0797151420027003,0.005787164413386233,0.004158729084623966,0.0,0.605686062955142,0.34058497884097877,0.0475738363297288,0.0011501178402033975,0.005005004033946977,0.0,0.24325180096561383,0.2228118752786815,0.020439925686932304,0.22583329332870788,0.0010393033532206711,0.014883491758756355,0.3124082672056273,0.02285073511061866,0.7195289369123664,0.03908742562462222,0.004777123122461172,0.17279489818610824,0.0,0.02015721530027471,0.04365440085416692,0.025427618109576115,0.011799559962104236,0.014360006217264321,0.018383770019963375,0.08881349233384662,0.18334745318366477,0.14473322865508656,0.0764012507025248,0.04361518448495498,0.06863876206127452,0.06093766310718307,0.06232025999903317,0.05422062227893708,0.027949148296524447,0.01655002014532746,0.019977061126736688,0.010479394973350535,0.9895206050266495,0.9521921810897939,0.8657860242829212,0.45217201360294673,0.19488170526458842,0.0560209789662757,4.939335158252716
71,West Belmont,0.8467883623268443,0.15321163767315563,0.8963296424406845,0.10367035755931524,0.8122517954368151,0.9439109990780111,0.056089000921988756,0.04872521385868195,0.026858872220559108,0.04859843038429679,0.055837888248852476,0.03947221331546786,0.060523113814879584,0.03912826276836424,0.032451143783667126,0.022769706214883372,0.0635402793264758,0.08636285755797539,0.15638504309669649,0.10772487510453715,0.060869243259481225,0.10303616772441185,0.047716689320768946,0.10970751318375416,0.8902924868162457,0.020392326945115995,0.9796076730548839,0.0846195078968731,0.3807337038219607,0.35201994223244587,0.12716141431845082,0.03358556257560132,0.021879869154668045,0.13725254000671008,0.506537858534531,0.2995474402451638,0.04384300006022768,0.010941963133095076,0.0018771980202723691,0.793719535614379,0.6866700224129404,0.10704951320143859,0.10578317803388153,0.0,0.0053672182687305595,0.014162311709385414,0.016725802130266608,0.5674673524841457,0.039042517135761956,0.008190456768770091,0.037382261713805015,0.00048376156554522673,0.251385837728752,0.09604781260321972,0.05049435492008055,0.05216346943330945,0.0724553433459444,0.0708566573000059,0.06154796218347254,0.07042869330387891,0.07713215059011938,0.06520310695878795,0.08044695457517577,0.06978122885506556,0.0701886299565396,0.04525521929920401,0.02925106611361915,0.02017809361338136,0.013368738126267554,0.013764386366176884,0.194981243578589,0.8050187564214109,0.5013163772159833,0.20178150637320652,0.06741297068562518,0.01907476582734603,0.007864448616124653,4.662367246903817
72,West Chicago Avenue,0.8241918967349656,0.1758081032650341,0.8747980090555572,0.12520199094444254,0.750042300500585,0.8674709494134878,0.13252905058651196,0.12340298872141188,0.07224265355364444,0.0785944521493112,0.08279340970976613,0.07212949508426196,0.04218042951747952,0.05912356535143417,0.05462648764962749,0.04023292561497833,0.07927858567977852,0.0783089687464644,0.08310964177902148,0.046715364779555825,0.03622484202997316,0.03148897212869973,0.01954721750459097,0.23338150701596314,0.7666184929840366,0.06474134537862747,0.9352586546213724,0.29364922048743536,0.40069211124552945,0.19831101697941222,0.07597167997151773,0.019278151598251227,0.01209781971785361,0.4105807692918647,0.41692765069967197,0.13142808951169702,0.03005107849310848,0.006041951898784778,0.00497046010487307,0.704103794622024,0.5616096860490746,0.14249410857294956,0.2233172542603673,0.0,0.0005966170082509267,0.01250835457921169,0.007072805749681258,0.08988255717740223,0.7463489543193345,0.00660670871597052,0.006992019443937561,0.0001957872133878347,0.08409547385009229,0.065878499279875,0.0712661251589637,0.06374513753249793,0.0707867063586583,0.07376364918616092,0.06770866400816102,0.06850342456755368,0.06997068539685049,0.06667919612495952,0.04992171061327376,0.05700500878825022,0.05752515639357588,0.05385815101831095,0.030042495547305863,0.018129305466328467,0.01280720825037892,0.022020195763738894,0.20524325302317983,0.7947567469768202,0.4330562415755673,0.09919770147017548,0.04295643642529384,0.008227754467644679,0.002724683479717652,4.871866921246936
73,West Englewood,0.7334816531223896,0.2665183468776102,0.7827173368029785,0.21728266319702133,0.669970386199859,0.7761155025482213,0.22388449745177894,0.1406248462306526,0.07702653548780071,0.09266795572245944,0.1317904737013263,0.07396663753887588,0.06056346356685136,0.06400678136663529,0.039499248828817626,0.037588772897933186,0.06385304507124988,0.06878797313518574,0.06900382213349436,0.027686476837079966,0.023694083538750254,0.015806587242300024,0.01343329670058672,0.28478004256401296,0.7152199574359872,0.07106253925758738,0.9289374607424125,0.35383742861197315,0.4142777908000728,0.16411754521816824,0.050952423742505644,0.01085351576996502,0.005961295857314642,0.48413430274255403,0.3913761165488521,0.1047800575652596,0.015726405254351077,0.003214993932054175,0.0007681239569292054,0.6704842686312309,0.5666849826500214,0.10379928598120942,0.2624214928496202,0.0007841429794495737,1.661188868696362e-05,0.010984601656485644,0.005210855805672318,0.09450362638136493,0.7517385846007614,0.0076185130600429345,0.0017487958825890355,0.0,0.09692941161523434,0.04746106846000702,0.06752052986315261,0.0645301054155638,0.05926993768456208,0.05975796793833398,0.06479973137991132,0.07312997830747982,0.06438528055616652,0.05101145672528715,0.05212394760668834,0.07629714071136748,0.05823863744563547,0.040697738197130004,0.06033055954787817,0.05332777297027289,0.029026632703531376,0.014695751044702216,0.20545633119861306,0.7945436688013868,0.36822396089750337,0.08964392914233461,0.027469717692710262,0.0016641303438376237,0.000749124525249289,5.793878756657831
74,West Lawn,0.8326515325307122,0.16734846746928758,0.8503331532284661,0.1496668467715339,0.7972327290644667,0.9010832630100428,0.09891673698995715,0.04175044465761528,0.02602003498082444,0.04374436092720782,0.09301174523917449,0.07032919555501507,0.05541530483705059,0.035883161220836,0.043509716902995765,0.03921675502707303,0.06907593306478906,0.09201831688807852,0.12764876415044019,0.09227573116711967,0.059997117530864376,0.06253399758027703,0.04756942027063793,0.11381704047804145,0.8861829595219586,0.027467581570979553,0.9725324184290203,0.1305395475641606,0.3394380514186692,0.3344125082125135,0.134357623168881,0.054048807290147424,0.00720346234562804,0.2666173944917441,0.40446617298876714,0.24011794780638804,0.07979928170709853,0.006383823744208216,0.0026153792617939903,0.8150638112355473,0.6526652815052539,0.16239852973029315,0.12377228767294396,0.0,0.0018169209327839604,0.01964473699462703,0.006478400986775711,0.5265801250287231,0.023879576457455108,0.021549640278302674,0.008327150163187575,0.0017339329331489532,0.2736538749742037,0.1442757001649786,0.07823763875889476,0.06353813856231127,0.08580620899721908,0.0813401501334166,0.0656926579949545,0.07815330413553634,0.06439315387752716,0.06427566783453423,0.052684477392104634,0.05158560131185006,0.04194481666080582,0.03457389918566246,0.0325670615748514,0.03421678238347743,0.009788532493010739,0.012633130818773281,0.2413261828894056,0.7586738171105946,0.36881476050114004,0.14877166103420195,0.04483954740212397,0.008619863931967349,0.002864387628755162,5.668163789109403
75,West Loop,0.8196016337595845,0.019517834245110086,0.9091854582689624,0.012927763777789907,0.9219523146736502,0.9698730683442536,0.03012693165574636,0.04736140096735444,0.014159878406771161,0.01075576223763626,0.00756681007597971,0.014286731905962021,0.023438288937128602,0.007459413355169725,0.00860420770398746,0.015420893865888479,0.020965501675143917,0.05500245212448831,0.11910378525303586,0.11382520288670549,0.07458225871995784,0.17653606612171235,0.29093134576307783,0.07636051480942967,0.9236394851905705,0.0034910278235531613,0.9965089721764471,0.3307123908156517,0.5524921139579195,0.11052899749443366,0.003462274364946761,0.002095939476955605,0.0007082838900927243,0.45211219984316925,0.487497951819266,0.058943730075791616,0.0007511150548447492,0.00044641464943389296,0.00024858855749440367,0.27237546261195866,0.25436588406063293,0.018009578551325713,0.18289796106458278,4.512787841792236e-05,0.020708631729764927,0.30119631450941875,0.008418342897650725,0.6690936106481276,0.05410071684921076,0.00021331460010288477,0.20272490161725484,5.842955907806506e-05,0.0183539915368205,0.05545503518940512,0.050265733196356625,0.02615280276736238,0.012182160620093526,0.028933191101102724,0.0550466232679394,0.19867662345078005,0.20403221358278723,0.1444037755216599,0.044541195501255786,0.032553877760250066,0.02330526835816236,0.017938356135111532,0.0100077131797017,0.009513960635066711,0.0023763194534690167,0.0024867512060765128,0.015728606559900354,0.9842713934400996,0.9508540557295984,0.8763823508565746,0.41861741041986955,0.15371258308152144,0.05025409047214032,4.750791326462783
76,West Pullman,0.8322572836196541,0.16774271638034594,0.8891075025864047,0.11089249741359551,0.807022430844463,0.826266193939518,0.17373380606048208,0.10507472364829182,0.0492786165944769,0.04149673498743667,0.04884938670027714,0.06960289796551802,0.0612555908163382,0.049215960408917105,0.03687140165361736,0.03974180574605507,0.06390900943060236,0.09144286575279593,0.12115380033259943,0.08432060937598683,0.07792312013084958,0.03527378269954164,0.024589693756695476,0.1838725349280128,0.8161274650719875,0.03668745412083665,0.9633125458791635,0.16870705808427944,0.45786493779736903,0.2475938728362032,0.08297590916550043,0.03685537288045096,0.006002849236196946,0.30089758599642147,0.502245200986503,0.15507808332523879,0.022956453970905073,0.018822675720931402,0.0,0.755077912782963,0.6575958847299561,0.0974820280530069,0.1579222489407943,0.0,7.925235429486755e-05,0.02065701194823696,0.01109297059606291,0.07648275308294296,0.8619733013054774,0.000227902472028315,0.0002599442181603148,0.0,0.029666242871066013,0.031389856050324585,0.06011668776241831,0.06112591675024263,0.07707024168777407,0.0693322809688936,0.07441583226571416,0.0747651597486873,0.055575806221807945,0.05239822852546456,0.06185542213683017,0.061378263488599816,0.06038666482007564,0.04704450192284348,0.038469360909881026,0.031183121466394847,0.024630151311203653,0.020161316162183505,0.1187476424081093,0.8812523575918906,0.5904399100514792,0.19472363398045617,0.08344786906461907,0.011345434047024976,0.00482140069450274,6.569591811929652
77,West Town,0.8879320731957597,0.04666756802920171,0.7569902203572528,0.03359867150890556,0.9239990429722817,0.9659149806507493,0.03408501934925073,0.032367707776214165,0.022076933808463584,0.012200157800241616,0.014945241332875621,0.022530712794495304,0.01925778099897342,0.017542169682943462,0.01360946528703898,0.018801273221497536,0.04187986102420588,0.08965071826106108,0.1173380548209969,0.08892867228250496,0.09150881845883965,0.15236154126144222,0.2450008911882049,0.07463332886036216,0.925366671139638,0.021933062310592236,0.9780669376894077,0.196340134875836,0.553727458947062,0.21271067481871106,0.02598279342587543,0.008039119847237283,0.0031998180852778587,0.2722613460819396,0.5183044174287321,0.17207426136705956,0.027391549837572544,0.007578551384638144,0.0023898739000581173,0.40248586812839604,0.35738168133672515,0.0451041867916708,0.2861845397076961,0.0009248541357113498,0.04259300891520866,0.05682801272440984,0.010204730267760642,0.7422119160475256,0.0708466402133352,0.0013145142556883053,0.060503251233261515,0.0004595868164745835,0.046922405195363885,0.07774168623835064,0.060634407955422416,0.023311132807160725,0.021677928894445347,0.019999617298904985,0.053852697931109264,0.20769838259618092,0.19549958885535532,0.12630809331715587,0.039247091845656355,0.029763490414239813,0.029192364852241737,0.021080513406017676,0.01657368876007997,0.008082439389224377,0.006530281859308272,0.0038309804492635356,0.042600503861411954,0.9573994961385883,0.8810963501282858,0.7507347780342712,0.28669536446628163,0.09271178464540317,0.028973757165330277,4.21835501593593
